50 164
0
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
34
35
36
37
38
39
40
41
42
43
44
45
46
47
48
49
33 6 900
15 5 1000
37 0 300
24 11 450
46 30 300
19 6 150
33 45 600
14 46 450
36 34 50
13 26 500
5 6 550
25 31 950
6 5 950
4 17 1000
32 49 300
15 21 250
10 26 500
41 25 750
20 22 250
6 40 350
3 9 550
2 1 200
49 11 450
26 5 550
18 48 150
39 15 50
17 24 800
28 19 500
2 0 850
11 49 300
0 37 850
7 17 500
30 1 700
3 20 900
23 20 300
5 15 1000
20 23 950
0 20 150
14 12 800
5 38 700
29 31 850
12 25 700
1 0 950
14 42 450
3 11 550
26 10 350
29 3 300
2 16 750
29 26 200
35 6 700
34 24 50
11 12 200
17 4 150
7 31 150
21 15 500
26 15 350
22 20 500
2 5 750
7 24 750
13 27 650
44 33 900
9 3 900
5 10 50
3 46 200
18 16 550
21 45 700
0 18 150
36 21 550
25 12 550
32 42 700
46 14 150
2 4 200
48 18 550
41 47 600
32 1 750
1 32 800
47 49 650
13 11 800
11 3 150
37 4 550
5 26 950
18 0 700
6 33 450
12 21 550
0 2 750
31 25 1000
21 12 50
3 7 50
22 7 700
4 12 250
16 32 250
40 4 550
45 33 850
6 19 100
12 11 700
32 43 950
40 46 850
20 0 600
32 16 900
42 32 1000
28 2 850
24 34 400
11 13 750
24 17 500
20 1 750
38 5 200
12 14 800
11 24 300
6 35 100
20 3 100
10 32 1000
1 2 100
0 8 350
46 3 800
4 2 600
32 10 950
47 41 150
2 20 550
12 4 200
49 47 300
15 26 250
20 9 600
26 29 750
31 29 750
2 3 650
7 3 300
43 32 750
8 0 500
7 22 200
11 33 700
21 36 600
19 28 800
9 20 950
16 2 800
17 7 550
42 14 50
24 7 1000
34 36 750
0 1 100
15 42 700
26 13 1000
5 2 400
30 46 1000
33 11 450
46 40 300
45 21 250
42 15 50
16 18 850
1 30 300
15 39 1000
27 13 950
25 41 150
49 32 150
40 6 50
4 40 400
4 37 750
1 20 150
20 2 200
33 44 750
3 2 350
2 28 750
31 7 900
3 29 400
10 5 250
