50 1225
0
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
34
35
36
37
38
39
40
41
42
43
44
45
46
47
48
49
30 5 800
45 41 900
19 24 450
32 27 50
26 45 950
15 8 600
27 40 1000
42 2 950
6 24 150
21 18 100
19 6 150
29 25 450
15 46 500
20 5 50
35 33 850
33 45 600
31 1 650
12 31 700
36 34 50
10 47 950
34 14 250
32 2 700
47 36 650
37 39 450
44 34 750
33 7 1000
34 13 1000
23 13 750
13 0 50
15 28 1000
35 21 750
0 27 350
14 3 650
12 19 200
25 11 350
49 0 300
47 16 1000
2 1 200
48 27 550
48 20 300
34 11 350
4 23 700
19 31 100
2 39 200
26 38 750
8 26 50
46 39 250
20 36 500
18 12 950
16 12 850
40 23 800
40 22 450
19 13 500
12 18 150
13 15 1000
39 34 350
13 33 50
33 40 300
42 38 650
40 33 400
21 11 50
10 40 200
22 8 900
37 34 900
11 49 300
33 2 650
7 17 650
38 41 950
41 14 400
10 14 150
34 25 750
23 20 300
47 49 650
37 4 550
16 24 350
35 28 650
0 20 150
24 15 300
14 12 800
1 17 1000
13 49 900
2 10 400
26 5 550
0 14 200
14 42 450
3 11 200
27 0 400
5 21 500
25 48 50
4 0 200
2 16 400
46 48 1000
29 26 300
3 41 350
42 24 1000
16 5 700
4 42 200
32 29 850
17 4 500
41 5 400
22 39 450
46 30 300
3 47 650
42 22 550
46 23 600
21 6 950
10 45 450
43 15 600
8 49 400
32 28 800
46 4 1000
11 40 950
44 20 50
9 8 500
42 44 1000
7 24 100
38 34 950
10 3 700
34 2 200
43 7 350
13 18 300
11 6 1000
44 46 600
9 18 300
14 9 350
12 5 500
36 24 850
25 29 600
40 27 750
47 14 500
26 30 850
30 26 950
39 19 350
14 47 650
38 22 450
3 10 150
40 28 600
37 25 150
4 9 1000
42 37 750
28 32 300
15 17 450
5 0 200
3 16 650
18 26 100
1 32 800
40 9 500
21 35 400
45 32 500
19 27 1000
26 42 1000
41 0 700
5 26 950
29 35 350
18 0 350
6 33 100
30 32 950
45 10 500
34 33 700
32 21 200
15 41 50
11 31 150
44 13 150
33 20 50
31 12 100
11 25 600
17 47 750
47 31 850
14 18 700
47 5 650
37 8 900
48 6 50
38 11 250
6 39 750
25 2 450
23 46 450
5 47 400
24 45 250
14 38 600
29 4 950
28 8 250
27 12 250
25 44 200
43 25 500
28 47 400
41 7 800
46 44 850
20 25 300
17 31 150
16 9 650
6 26 600
45 17 800
17 16 650
41 17 900
22 19 350
46 10 750
20 3 700
35 43 350
42 26 600
7 6 550
6 48 400
5 32 950
44 32 850
9 4 350
42 48 50
48 37 400
36 10 700
34 22 950
49 36 750
13 6 1000
33 30 850
14 5 250
12 17 450
36 20 700
32 12 550
48 14 650
2 3 650
47 34 250
48 17 1000
29 11 900
33 21 450
45 20 450
19 33 950
28 34 150
0 45 1000
15 1 1000
46 41 300
44 36 800
27 33 800
16 2 450
39 8 300
4 31 400
8 36 200
17 7 700
32 31 750
33 9 600
46 15 350
9 33 950
42 15 50
40 31 250
10 42 900
43 26 100
8 14 700
15 27 450
30 31 400
11 7 650
11 43 400
44 25 900
16 43 100
33 0 650
34 27 150
13 13 500
35 30 250
9 21 850
48 48 50
38 1 450
12 10 700
1 15 850
25 20 700
13 47 300
2 12 600
6 45 500
1 9 800
49 15 800
39 5 950
20 43 150
12 30 550
18 19 200
16 3 750
40 6 650
21 34 450
4 40 400
19 22 900
8 45 50
41 3 650
15 30 300
39 43 150
20 21 50
