25 90
0
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
0 1 5000
1 0 5000
2 6 10000
6 2 5000
2 8 5000
8 2 10000
2 9 1000
9 2 1000
4 3 10000
3 4 5000
5 3 10000
3 5 2500
5 4 2500
4 5 2500
5 6 5000
6 5 2500
5 7 10000
7 5 1000
7 6 10000
6 7 10000
7 8 10000
8 7 1000
9 11 10000
11 9 1000
10 9 5000
9 10 1000
10 11 10000
11 10 1000
12 13 10000
13 12 2500
14 8 2500
8 14 5000
14 10 10000
10 14 10000
14 12 10000
12 14 5000
14 13 5000
13 14 10000
14 15 1000
15 14 1000
14 17 10000
17 14 10000
14 19 2500
19 14 10000
14 20 5000
20 14 1000
14 21 1000
21 14 10000
14 24 2500
24 14 2500
15 8 2500
8 15 10000
15 9 2500
9 15 10000
15 10 10000
10 15 2500
15 11 5000
11 15 5000
16 9 10000
9 16 5000
16 15 5000
15 16 5000
17 18 5000
18 17 5000
19 18 1000
18 19 2500
19 20 5000
20 19 2500
19 23 10000
23 19 1000
21 8 2500
8 21 2500
21 19 5000
19 21 10000
21 22 1000
22 21 5000
21 23 1000
23 21 5000
23 22 2500
22 23 2500
24 0 5000
0 24 5000
24 1 5000
1 24 5000
24 2 10000
2 24 1000
24 3 5000
3 24 2500
24 8 5000
8 24 10000
