50 176
0
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
34
35
36
37
38
39
40
41
42
43
44
45
46
47
48
49
14 12 5000
12 14 5000
14 10 5000
10 14 5000
14 48 8000
48 14 8000
12 29 8000
29 12 8000
29 0 5000
0 29 5000
29 28 5000
28 29 5000
10 35 2400
35 10 2400
10 44 5000
44 10 5000
10 25 8000
25 10 8000
0 48 2000
48 0 2000
0 46 8000
46 0 8000
35 4 8000
4 35 8000
35 39 5000
39 35 5000
28 44 5000
44 28 5000
28 16 2400
16 28 2400
28 23 2000
23 28 2000
28 46 2000
46 28 2000
44 4 2400
4 44 2400
44 19 2400
19 44 2400
48 38 8000
38 48 8000
48 36 8000
36 48 8000
3 31 8000
31 3 8000
3 11 2000
11 3 2000
3 43 5000
43 3 5000
3 32 8000
32 3 8000
3 20 8000
20 3 8000
31 11 5000
11 31 5000
31 13 2000
13 31 2000
31 32 5000
32 31 5000
31 2 2000
2 31 2000
11 13 5000
13 11 5000
11 8 5000
8 11 5000
13 8 2000
8 13 2000
13 25 8000
25 13 8000
13 49 8000
49 13 8000
8 2 8000
2 8 8000
43 32 5000
32 43 5000
43 20 2000
20 43 2000
43 21 2400
21 43 2400
43 27 5000
27 43 5000
32 5 5000
5 32 5000
21 27 2000
27 21 2000
21 22 5000
22 21 5000
21 5 8000
5 21 8000
6 38 2000
38 6 2000
6 7 8000
7 6 8000
6 22 8000
22 6 8000
27 15 2000
15 27 2000
38 36 2000
36 38 2000
38 39 5000
39 38 5000
15 7 8000
7 15 8000
22 4 8000
4 22 8000
22 5 5000
5 22 5000
22 39 8000
39 22 8000
4 5 2400
5 4 2400
5 25 8000
25 5 8000
25 19 8000
19 25 8000
25 18 5000
18 25 5000
16 9 8000
9 16 8000
16 19 8000
19 16 8000
16 18 8000
18 16 8000
9 33 5000
33 9 5000
9 23 8000
23 9 8000
33 24 5000
24 33 5000
23 42 2400
42 23 2400
23 24 8000
24 23 8000
19 18 8000
18 19 8000
46 42 8000
42 46 8000
18 49 8000
49 18 8000
42 24 2000
24 42 2000
45 24 5000
24 45 5000
45 47 8000
47 45 8000
45 30 2000
30 45 2000
45 49 2400
49 45 2400
24 17 8000
17 24 8000
47 1 2000
1 47 2000
30 17 8000
17 30 8000
30 26 5000
26 30 5000
34 1 2400
1 34 2400
34 26 8000
26 34 8000
34 40 2000
40 34 2000
34 37 5000
37 34 5000
34 41 2000
41 34 2000
1 49 2000
49 1 2000
40 41 2000
41 40 2000
37 2 5000
2 37 5000
37 49 2400
49 37 2400
37 41 2000
41 37 2000
