25 90
0
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
0 1 1000
1 0 5000
2 6 2500
6 2 1000
2 8 2500
8 2 5000
2 9 10000
9 2 2500
4 3 2500
3 4 5000
5 3 1000
3 5 2500
5 4 5000
4 5 2500
5 6 1000
6 5 2500
5 7 2500
7 5 10000
7 6 10000
6 7 5000
7 8 10000
8 7 2500
9 11 10000
11 9 5000
10 9 10000
9 10 5000
10 11 10000
11 10 5000
12 13 2500
13 12 1000
14 8 10000
8 14 5000
14 10 5000
10 14 1000
14 12 5000
12 14 2500
14 13 5000
13 14 5000
14 15 5000
15 14 2500
14 17 10000
17 14 5000
14 19 5000
19 14 5000
14 20 2500
20 14 1000
14 21 1000
21 14 5000
14 24 10000
24 14 10000
15 8 5000
8 15 10000
15 9 10000
9 15 2500
15 10 10000
10 15 10000
15 11 5000
11 15 5000
16 9 5000
9 16 2500
16 15 5000
15 16 10000
17 18 5000
18 17 5000
19 18 2500
18 19 5000
19 20 2500
20 19 10000
19 23 1000
23 19 5000
21 8 5000
8 21 5000
21 19 5000
19 21 1000
21 22 2500
22 21 5000
21 23 1000
23 21 2500
23 22 5000
22 23 5000
24 0 10000
0 24 10000
24 1 10000
1 24 5000
24 2 10000
2 24 10000
24 3 2500
3 24 10000
24 8 10000
8 24 10000
