22 72
0
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
0 2 0
0 4 0
0 9 0
0 15 -32976.2
0 19 0
1 6 0
1 13 0
1 14 0
2 0 14976.2
2 6 2976.19
2 12 0
3 4 12000
3 16 0
3 20 0
4 0 17976.2
4 3 -0
4 6 -23.8095
4 7 0
4 10 0
4 12 -11000
4 14 2976.19
4 18 0
5 6 0
5 12 -14976.2
5 17 0
6 1 15000
6 2 6023.81
6 4 9023.81
6 5 12000
6 13 -3000
6 21 0
7 4 3000
7 12 -9000
8 9 0
8 19 3023.81
9 0 -0
9 8 -0
9 20 -2976.19
10 4 6.66134e-12
10 21 -9023.81
11 12 0
11 14 8976.19
12 2 -0
12 4 12000
12 5 2976.19
12 7 12000
12 11 6000
13 1 15000
13 6 3000
14 1 -0
14 4 -2976.19
14 11 -8976.19
14 21 -12000
15 0 32976.2
15 21 20976.2
16 3 -0
16 18 -0
17 5 -0
17 21 -3000
18 4 0
18 16 -0
18 21 -9023.81
19 0 -3023.81
19 8 -3023.81
20 3 -0
20 9 2976.19
21 6 -3.55271e-12
21 10 9023.81
21 14 12000
21 15 -20952.4
21 17 15000
21 18 9023.81
