15 44
0
1
2
3
4
5
6
7
8
9
10
11
12
13
14
0 5 130.014
0 6 130.014
0 7 130.014
9 11 130.014
9 6 130.014
9 8 130.014
10 12 130.014
10 13 130.014
11 9 130.014
11 8 130.014
12 10 130.014
12 13 390.041
12 5 130.014
13 10 130.014
13 12 130.014
13 6 130.014
14 7 431.098
14 8 0
1 2 130.014
1 4 1512.26
1 5 1122.22
2 1 -879.303
2 4 1642.28
2 7 112.907
3 4 1642.28
3 5 992.209
4 1 -1512.26
4 2 -1153.02
4 3 -1382.25
5 0 130.014
5 12 -0
5 1 130.014
5 3 130.014
6 0 130.014
6 9 130.014
6 13 130.014
7 0 130.014
7 14 260.027
7 2 130.014
7 8 130.014
8 9 130.014
8 11 749.289
8 14 260.027
8 7 427.046
