14 42
0
1
2
3
4
5
6
7
8
9
10
11
12
13
6 9 0
6 8 0
6 12 19.1103
4 11 0
4 10 0
2 11 394.737
2 7 0
2 12 -197.368
11 4 197.368
11 2 197.368
11 1 0
11 3 1598.06
9 6 -265.124
9 10 -572.995
9 3 1005.95
7 2 -1313.82
7 5 0
0 12 0
0 1 -0
0 13 0
10 4 1381.58
10 9 789.474
10 8 0
10 5 1708.56
8 6 592.105
8 10 -1035.49
8 3 1795.43
12 6 394.737
12 2 592.105
12 0 197.368
1 11 394.737
1 0 462.492
1 13 197.368
13 0 265.124
13 1 197.368
13 5 -462.492
5 7 394.737
5 10 -1313.82
5 13 -394.737
3 11 -1203.32
3 9 -808.584
3 8 -1400.69
