52 2091
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
34
35
36
37
38
39
40
41
42
43
44
45
46
47
48
49
50
51
52
1 52 -0.0
1 2 -17329.0
1 3 -21610.0
1 4 -23120.0
1 5 -22090.0
1 6 -22408.0
1 7 -23680.0
1 8 -23130.0
1 9 -16490.0
1 10 -21452.0
1 11 -24160.0
1 12 -21660.0
1 13 -21404.0
1 14 -25560.0
1 15 -25490.0
1 16 -20962.0
1 17 -24030.0
1 18 -20216.0
1 19 -1253.0
1 20 -20210.0
1 21 -23827.0
1 22 -23750.0
1 23 -23550.0
1 24 -19730.0
1 25 -22510.0
1 26 -21912.0
1 27 -312.0
1 28 -25965.0
1 29 -19820.0
1 32 -25560.0
1 33 -23050.0
1 34 -23645.0
1 35 -25263.0
1 37 -21665.0
1 38 -21492.0
1 39 -23270.0
1 40 -20487.0
1 41 -21765.0
1 42 -22330.0
1 43 -22971.0
1 45 -21670.0
1 46 -22075.0
1 47 -22865.0
1 48 -19950.0
1 49 -20382.0
1 50 -25070.0
2 30 -2700.0
3 52 -2770.0
3 2 4281.0
3 4 -3940.0
3 5 -4790.0
3 6 -1288.0
3 7 -4580.0
3 8 -760.0
3 9 1090.0
3 10 -2002.0
3 11 -1860.0
3 12 -3240.0
3 13 -764.0
3 14 -5830.0
3 15 -5690.0
3 16 -2692.0
3 17 -5130.0
3 18 -136.0
3 19 17237.0
3 20 -2630.0
3 21 -3747.0
3 22 -6450.0
3 23 -6250.0
3 24 -1950.0
3 25 -3960.0
3 26 -512.0
3 28 -8725.0
3 29 -2650.0
3 32 -6450.0
3 33 -5750.0
3 34 -995.0
3 35 -4903.0
3 37 -4295.0
3 38 -722.0
3 39 -2290.0
3 40 1953.0
3 42 -4200.0
3 43 -1081.0
3 45 -4290.0
3 46 -4425.0
3 47 -5565.0
3 48 -2720.0
3 49 -722.0
3 50 -7700.0
4 52 -4650.0
4 2 -1069.0
4 3 -4310.0
4 5 -4100.0
4 6 -6288.0
4 7 -970.0
4 8 -5200.0
4 9 50.0
4 10 -6032.0
4 11 -5260.0
4 12 -6160.0
4 13 -3544.0
4 14 -10200.0
4 15 -10130.0
4 16 988.0
4 17 -8670.0
4 18 -4096.0
4 19 22367.0
4 20 -4360.0
4 21 -8397.0
4 22 -6310.0
4 23 -5900.0
4 24 -4310.0
4 25 -7150.0
4 26 -4192.0
4 28 -8655.0
4 29 -2720.0
4 32 -1040.0
4 33 -6160.0
4 34 -5505.0
4 35 -9633.0
4 37 -2905.0
4 38 -2802.0
4 39 -7290.0
4 40 -1867.0
4 42 -520.0
4 43 -6361.0
4 45 -3320.0
4 46 -2135.0
4 47 -4935.0
4 48 -3840.0
4 49 -4822.0
4 50 -7630.0
5 52 -2700.0
5 2 -19.0
5 3 -4240.0
5 4 -3180.0
5 6 -5038.0
5 7 -4020.0
5 8 -5690.0
5 9 4700.0
5 10 -3532.0
5 11 -6580.0
5 12 -2200.0
5 13 -3754.0
5 14 -7080.0
5 15 -7140.0
5 16 -122.0
5 17 -5200.0
5 18 -2916.0
5 19 19737.0
5 20 -470.0
5 21 -5617.0
5 22 -1660.0
5 23 -1460.0
5 24 -2230.0
5 25 -3610.0
5 26 -4402.0
5 28 -4145.0
5 29 1580.0
5 32 -5410.0
5 33 -1580.0
5 34 -6335.0
5 35 -7263.0
5 37 635.0
5 38 -3642.0
5 39 -5830.0
5 40 -3047.0
5 42 -1070.0
5 43 -5671.0
5 45 -60.0
5 46 -465.0
5 47 -425.0
5 48 -850.0
5 49 -2532.0
5 50 -3050.0
6 52 -2840.0
6 2 5321.0
6 3 -560.0
6 4 -5190.0
6 5 -4860.0
6 7 -5690.0
6 8 -2290.0
6 9 1920.0
6 10 -612.0
6 11 -3320.0
6 12 -1920.0
6 13 -2014.0
6 14 -4300.0
6 15 -4090.0
6 16 -3592.0
6 17 -3810.0
6 18 -136.0
6 19 16257.0
6 20 -2000.0
6 21 -2147.0
6 22 -6240.0
6 23 -5830.0
6 24 -1810.0
6 25 -2710.0
6 26 -1902.0
6 28 -8105.0
6 29 -2450.0
6 32 -7700.0
6 33 -5400.0
6 34 -1895.0
6 35 -3243.0
6 37 -4505.0
6 38 -2112.0
6 39 -760.0
6 40 703.0
6 42 -4960.0
6 43 -531.0
6 45 -4570.0
6 46 -4915.0
6 47 -5495.0
6 48 -2590.0
6 49 668.0
6 50 -7220.0
7 52 -3740.0
7 2 -159.0
7 3 -3480.0
7 4 500.0
7 5 -3470.0
7 6 -5318.0
7 8 -4370.0
7 9 810.0
7 10 -5122.0
7 11 -4570.0
7 12 -5190.0
7 13 -2644.0
7 14 -9230.0
7 15 -9160.0
7 16 1198.0
7 17 -7700.0
7 18 -3126.0
7 19 21677.0
7 20 -3530.0
7 21 -7427.0
7 22 -5620.0
7 23 -5410.0
7 24 -3340.0
7 25 -6180.0
7 26 -3352.0
7 28 -8035.0
7 29 -1960.0
7 32 -2010.0
7 33 -5400.0
7 34 -4815.0
